user_id,age,location
194348,34.0,"seattle, washington, usa"
81992,34.0,"rochester, new york, usa"
110347,34.0,"brampton, ontario, canada"
19498,40.0,"perth, western australia, australia"
71915,34.0,"firenze, toscana, italy"
276055,58.0,"cumberland, iowa, usa"
52276,33.0,"briarwood, new york, usa"
19514,34.0,"winnipeg, manitoba, canada"
19515,39.0,"tacoma, washington, usa"
19519,34.0,"whangarei, northland, new zealand"
168892,46.0,"winnetka, illinois, usa"
84814,34.0,"toronto, ontario, canada"
168720,30.0,"mt pleasant, texas, usa"
178450,70.0,"warrensburg, missouri, usa"
93844,51.0,"altoona, iowa, usa"
223764,34.0,"pugwash, nova scotia, canada"
207293,40.0,"manitowoc, wisconsin, usa"
19539,34.0,"berkeley, california, usa"
110104,34.0,"colorado springs, colorado, usa"
159213,34.0,"massachusetts, usa"
165551,34.0,"albany, new york, usa"
23018,34.0,"odessa, florida, usa"
118403,34.0,"tampa, florida, usa"
55909,34.0,"st charles, missouri, usa"
83345,45.0,"b, id, usa"
32127,65.0,"bolingbrook, illinois, usa"
191688,34.0,"nanaimo, british columbia, canada"
271493,34.0,"tokyo, japan"
150827,34.0,"coon rapids, minnesota, usa"
19575,28.0,"cologne, germany"
19578,48.0,"kingston, massachusetts, usa"
19589,50.0,"siasconset, massachusetts, usa"
173673,23.0,"hamburg, germany"
19635,23.0,"aviles, asturias, spain"
54813,26.0,"gijon, asturias, spain"
200209,41.0,"north waterboro, maine, usa"
19652,34.0,"ashburnham, massachusetts, usa"
36240,51.0,"los angeles, california, usa"
97802,21.0,"douglas, alaska, usa"
45460,30.0,"london, england, united kingdom"
144034,34.0,"london, england, united kingdom"
181573,34.0,"london, united kingdom"
98359,34.0,"memphis, tennessee, usa"
238467,34.0,"kirkcaldy, scotland, united kingdom"
249272,37.0,"spokane, washington, usa"
268217,42.0,"brewster, new york, usa"
172318,50.0,"saratoga, california, usa"
200591,34.0,"north bergen, new jersey, usa"
184392,19.0,"norton, massachusetts, usa"
92777,34.0,"pearland, texas, usa"
146052,34.0,"salmon, idaho, usa"
270432,34.0,"san diego, california, usa"
125373,34.0,"albuquerque, new mexico, usa"
164029,34.0,"albuquerque, new mexico, usa"
149630,15.0,"kamuela, hawaii, usa"
130603,21.0,"weymouth, massachusetts, usa"
243571,60.0,"malta bend, missouri, usa"
275595,34.0,"irvine, california, usa"
29088,34.0,"london, ontario, canada"
112776,31.0,singapore
120946,34.0,"london, ontario, canada"
49788,16.0,"halifax, nova scotia, canada"
223602,35.0,"oakland, california, usa"
71841,34.0,"guelph, ontario, canada"
243133,34.0,"knoxville, tennessee, usa"
61603,35.0,"winfield, illinois, usa"
19679,34.0,"chicago, illinois, usa"
36313,15.0,"raleigh, usa"
61360,34.0,"east grand forks, minnesota, usa"
60713,34.0,"albuquerque, usa"
19684,34.0,"celina, ohio, usa"
51587,34.0,"vancouver, british columbia, canada"
193727,14.0,"raleigh, north carolina, usa"
19693,25.0,"dresden, sachsen, germany"
214804,14.0,"olympia, washington, usa"
271347,34.0,"cincinnati, ohio, usa"
240398,41.0,"manhattan, kansas, usa"
19698,42.0,"weingarten, badenwuerttemberg, germany"
39842,34.0,"norfolk, virginia, usa"
64706,45.0,"federal way, washington, usa"
95199,34.0,"new market, maryland, usa"
228813,39.0,"broomfield, colorado, usa"
93436,34.0,"virginia beach, virginia, usa"
259014,14.0,"anoka, minnesota, usa"
189979,34.0,"new holland, pennsylvania, usa"
29978,34.0,"albuquerque, new mexico, usa"
19715,34.0,"bozen, trentino alto adige, italy"
228186,34.0,"innsbruck, nordtirol, austria"
204907,35.0,"darwin, northern territory, australia"
266525,34.0,"wayzata, minnesota, usa"
82538,34.0,"brisbane, queensland, australia"
67422,18.0,"downers grove, illinois, usa"
156484,34.0,"kuna, idaho, usa"
217222,48.0,"san diego, california, usa"
272825,15.0,"louisville, kentucky, usa"
19751,34.0,"mobile, alabama, usa"
278140,34.0,"walnut creek, california, usa"
240990,34.0,"norwich, england, italy"
249600,34.0,"college station, texas, usa"
19762,34.0,"thirlmere, new south wales, australia"
57624,34.0,"coolbellup, western australia, australia"
19790,34.0,"rochester, new york, usa"
19793,34.0,"annapolis, maryland, usa"
137163,34.0,"philadelphia, pennsylvania, usa"
19800,31.0,"san jose, california, usa"
27779,34.0,"wallkill, usa"
39381,34.0,"torrance, california, usa"
87416,34.0,"san francisco, california, usa"
98664,34.0,"the villages, florida, usa"
152252,34.0,"hood river, oregon, petrolwar nation"
175269,34.0,"morrison, colorado, usa"
181907,48.0,"san francisco, california, usa"
278336,34.0,"new paltz, new york, usa"
217453,34.0,"seattle, washington, usa"
173621,27.0,"monterey park, california, usa"
106044,34.0,"essen, nordrheinwestfalen, germany"
232691,25.0,"dresden, sachsen, germany"
140858,34.0,"fayetteville, north carolina, usa"
19813,35.0,"berlin, bayern, germany"
29134,23.0,"brighton, massachusetts, usa"
192604,16.0,"apex, north carolina, usa"
258710,34.0,"hillsboro, oregon, usa"
26866,34.0,"toronto, ontario, canada"
233640,34.0,"atlanta, georgia, usa"
80336,31.0,"mississauga, ontario, canada"
239516,34.0,"torrance, california, usa"
19846,53.0,"louisville, kentucky, usa"
19856,48.0,"los altos, california, usa"
19857,25.0,"troy, alabama, usa"
235940,27.0,"new york city, new york, usa"
244487,34.0,"coquitlam, british columbia, canada"
157038,51.0,"sant vicen de montalt barcelona, catalunya, spain"
19885,60.0,"toronto, ontario, canada"
224177,34.0,"toronto, ontario, canada"
218542,59.0,"brantford, ontario, canada"
277053,14.0,"auckland, north island, new zealand"
19887,74.0,"toronto, ontario, canada"
19900,33.0,"barcelona, catalunya, spain"
132837,34.0,"barcelona, catalunia, spain"
19907,34.0,"los angeles, california, usa"
251881,38.0,"salzgitter, niedersachsen, germany"
19923,23.0,"kevelaer, nordrheinwestfalen, germany"
19945,47.0,"dundee, scotland, united kingdom"
19953,49.0,"jersey city, new jersey, usa"
19957,34.0,"oklahoma city, oklahoma, usa"
24262,16.0,"north brunswick, new jersey, usa"
94293,28.0,"arlington, virginia, usa"
106841,29.0,"valparaiso, indiana, usa"
128323,34.0,"spring lake, north carolina, usa"
216144,34.0,"charlottesville, virginia, usa"
38008,34.0,"norfolk, virginia, usa"
162016,27.0,"glen burnie, maryland, usa"
85299,34.0,"boise, idaho, usa"
209402,32.0,"leeds, yorkshire, united kingdom"
208619,37.0,"maryville, tennessee, usa"
19982,52.0,"chicago, illinois, usa"
101525,34.0,"torino, italy"
25443,33.0,"pescara, abruzzo, italy"
191398,35.0,"sanremo, liguria, italy"
194388,57.0,"genova, usa"
19984,19.0,"parma, emilia romagna, italy"
278479,34.0,"los angeles, california, usa"
20020,34.0,"lymington, england, united kingdom"
23022,28.0,"new haven, connecticut, usa"
107093,29.0,"renmark, south australia, australia"
109852,68.0,"maldon, victoria, australia"
20024,34.0,"nepean, ontario, canada"
238494,34.0,"nepean, ontario, canada"
116236,34.0,"iowa city, iowa, usa"
50459,21.0,"ottawa, ontario, canada"
240243,22.0,"indianola, iowa, usa"
132161,30.0,"washington dc, dc, usa"
20056,15.0,"nottingham, england, united kingdom"
38927,20.0,"nicollet, minnesota, usa"
250916,34.0,"romulus, michigan, usa"
254005,34.0,"columbus, ohio, usa"
175731,34.0,"wilsonville, alabama, usa"
20940,34.0,"atlanta, georgia, usa"
263110,34.0,"houston, texas, usa"
112438,22.0,"austin, texas, usa"
31486,34.0,"oakville, ontario, canada"
200796,34.0,"denton, texas, usa"
65862,34.0,"salisbury, maryland, usa"
246985,32.0,"manchester, new hampshire, usa"
54826,23.0,"kota kinabalu, sabah, malaysia"
55941,48.0,"adelaide, south australia, australia"
107447,21.0,"canterbury, england, united kingdom"
237926,27.0,"southampton, england, united kingdom"
277740,23.0,"stockholm, sweden"
79340,35.0,"heidelberg, badenwuerttemberg, germany"
82147,34.0,"hhr grenzhausen, rheinlandpfalz, germany"
20065,36.0,"warendorf, nordrheinwestfalen, germany"
20066,34.0,"helsinki, uusimaa, finland"
20071,24.0,"essex, england, united kingdom"
20074,34.0,"tampere, pirkanmaa, finland"
20077,38.0,"berlin, germany"
90597,34.0,"leipzig, sachsen, germany"
142203,39.0,"hamburg, germany"
205639,24.0,"ulm, badenwuerttemberg, germany"
52036,34.0,"cullman, alabama, usa"
124733,34.0,"amsterdam, noord holland, netherlands"
117680,34.0,"barnegat, new jersey, usa"
44757,40.0,"waterloo, ontario, canada"
68614,34.0,"state center, iowa, usa"
69504,34.0,"chicago, illinois, usa"
53618,34.0,"washington, dc, usa"
90150,48.0,"mundelein, illinois, usa"
52252,57.0,"mukwonago, wisconsin, usa"
197299,47.0,"toronto, ontario, canada"
184838,27.0,singapore
190441,35.0,"blackallas park, new south wales, australia"
98392,60.0,"oakland, california, usa"
257083,34.0,"amelia, ohio, usa"
91352,36.0,"budd lake, new jersey, usa"
138732,34.0,"mechanicsburg, pennsylvania, usa"
164350,34.0,"johnson city, tennessee, usa"
103352,34.0,"hyattsville, maryland, usa"
44125,56.0,"austin, texas, usa"
78224,34.0,"albany, new york, usa"
20118,34.0,"flushing, ohio, usa"
127398,34.0,"kopperl, usa"
251581,34.0,"new philadelphia, ohio, usa"
61242,34.0,"reed city, michigan, usa"
20129,34.0,"duesseldorf, nordrheinwestfalen, germany"
20142,34.0,"london, surrey, united kingdom"
168093,38.0,"elk grove village, illinois, usa"
214784,34.0,"santa monica, california, usa"
115615,34.0,"portland, oregon, usa"
20162,34.0,"torino, piemonte, italy"
207359,14.0,"diamond springs, california, usa"
178832,17.0,"denver, colorado, usa"
223399,35.0,"ottawa, ontario, canada"
236160,16.0,"chesterfield, virginia, usa"
37690,20.0,"kutina, croatia"
59550,34.0,"sydney, new south wales, australia"
27912,34.0,"cary, north carolina, usa"
136149,34.0,"estell manor, new jersey, usa"
166142,47.0,"savona, british columbia, australia"
170137,34.0,"san rafael, california, usa"
49215,39.0,"toronto, ontario, canada"
94071,37.0,"toronto, ontario, canada"
232978,31.0,"los angeles, california, usa"
176808,34.0,"richmond, virginia, usa"
180325,36.0,"cambridge, cambs, united kingdom"
62197,34.0,"nettuno, lazio, italy"
186769,38.0,"milano, lombardia, italy"
20176,33.0,"mcalester, oklahoma, usa"
20189,34.0,"lancaster, pennsylvania, usa"
35777,39.0,"kln, nordrheinwestfalen, germany"
119762,34.0,"wels, upperaustria, austria"
124025,34.0,"cologne, nordrheinwestfalen, germany"
252411,35.0,"berlin, germany"
267660,41.0,"chemnitz, saxonia, germany"
120757,34.0,"cape coral, florida, usa"
80935,34.0,"edmonton, usa"
208263,64.0,"savannah, georgia, usa"
87258,34.0,"merlin, oregon, usa"
75431,19.0,"castro verde, portugal"
195625,13.0,"madison, alabama, usa"
242963,30.0,"tacoma, washington, usa"
93585,34.0,"canton, north carolina, usa"
52557,39.0,"sunbury, victoria, australia"
232490,34.0,"elon, north carolina, usa"
69250,40.0,"al ain, abu dhabi, united arab emirates"
20204,34.0,"waleska, georgia, usa"
153856,34.0,"waleska, georgia, usa"
220320,34.0,"waleska, georgia, usa"
20215,34.0,"paris, ile de france, france"
180295,34.0,"london, england, united kingdom"
20244,28.0,"trier, rheinlandpfalz, germany"
83444,23.0,"kleve, nordrheinwestfalen, germany"
53143,34.0,"east falmouth, usa"
246129,34.0,"talisheek, louisiana, usa"
37437,15.0,"napa, california, usa"
93450,34.0,"topeka, kansas, usa"
247912,46.0,"honolulu, hawaii, usa"
59065,34.0,"college station, texas, usa"
78888,25.0,"ashland, virginia, usa"
20297,34.0,"gaithersburg, maryland, morocco"
75332,26.0,"lowell, massachusetts, usa"
20321,34.0,"berkeley, california, usa"
20329,34.0,"mesa, arizona, usa"
154293,26.0,"brossard, quebec, canada"
206307,37.0,"san jose, california, usa"
262065,34.0,"las vegas, nevada, usa"
183552,16.0,"shelton, washington, usa"
44413,35.0,"golden, colorado, usa"
59596,57.0,"toronto, ontario, canada"
89631,45.0,"selsey, england, united kingdom"
220616,42.0,"memphis, tennessee, usa"
150326,33.0,"vancouver, british columbia, canada"
215169,56.0,"sydney, new south wales, australia"
160480,34.0,"oslo, dc, norway"
20349,42.0,"laramie, wyoming, usa"
179677,34.0,"washington dc, dc, usa"
58643,25.0,"hampstead, new hampshire, usa"
20360,34.0,"hamilton, ontario, canada"
188439,15.0,"napa, california, usa"
257942,34.0,"kln, nordrheinwestfalen, germany"
181837,34.0,"dortmund, nordrheinwestfalen, germany"
260902,37.0,"herrenberg, badenwuerttemberg, germany"
46134,34.0,"anacortes, washington, usa"
20390,37.0,"jena, thueringen, germany"
259981,34.0,"solon, iowa, usa"
97797,15.0,"berlin, germany"
20406,34.0,"koeniz, switzerland"
20407,19.0,"paris, france"
172714,34.0,"scarborough, maine, usa"
266568,50.0,"franklin, virginia, usa"
278512,34.0,"hillsdale, michigan, usa"
25267,34.0,"west chester, pennsylvania, usa"
181050,51.0,"lutherville, maryland, usa"
270592,34.0,"oskaloosa, kansas, usa"
41575,34.0,"edmond, oklahoma, usa"
269898,34.0,"warrenton, virginia, usa"
20413,44.0,"medford, minnesota, usa"
20427,24.0,"wien, austria"
58537,19.0,"mnchen, bayern, germany"
180538,21.0,"steinach, bayern, germany"
241381,40.0,"aachen, nordrheinwestfalen, germany"
124306,34.0,"des moines, washington, usa"
206973,29.0,"eagan, minnesota, usa"
20450,34.0,"bombay, mah, india"
33679,41.0,"brandon, manitoba, canada"
243525,41.0,"mesa, usa"
73094,34.0,"reno, nevada, usa"
76602,28.0,"utrecht, netherlands"
132131,68.0,"titusville, pennsylvania, usa"
191804,47.0,"el cajon, california, usa"
77347,34.0,"sonora, california, usa"
158121,35.0,"panama city, florida, usa"
190527,31.0,"san francisco, california, usa"
191134,34.0,"fairhope, alabama, usa"
132452,54.0,"dearborn, michigan, usa"
42925,75.0,"visalia, california, usa"
99228,34.0,"geneva, switzerland"
104115,34.0,"marblehead, massachusetts, usa"
205492,34.0,"chelsea, vermont, usa"
20500,34.0,"madison, new jersey, usa"
94565,34.0,"dortmund, nordrheinwestfalen, germany"
222581,33.0,"wismar, usa"
20508,19.0,"merion, pennsylvania, usa"
20514,34.0,"seattle, wa, usa"
20516,59.0,"bideford, england, united kingdom"
48988,34.0,"christchurch, canterbury, new zealand"
20526,34.0,"birmingham, england, united kingdom"
145516,34.0,"so paulo, brazil"
210521,28.0,"delft, south holland, netherlands"
20541,14.0,"portland, oregon, usa"
20546,14.0,"coral springs, florida, usa"
232862,14.0,"calgary, alberta, canada"
20554,34.0,"dewitt, new york, usa"
20599,34.0,"bamberg, franken, germany"
117161,24.0,"leipzig, sachsen, germany"
133289,34.0,"bamberg, bayern, germany"
191431,37.0,"frankfurt am main, hessen, germany"
272034,34.0,"mnchen, bayern, germany"
79607,34.0,"ugs, lazio, albania"
56254,19.0,"bloomington, indiana, usa"
102074,34.0,"albany, california, usa"
39886,28.0,"edmonton, alberta, canada"
64379,34.0,"regina, saskatchewan, canada"
127691,13.0,"christchurch, canterbury, new zealand"
275977,22.0,"sydney, new south wales, australia"
214024,34.0,"brighton, east sussex, united kingdom"
265788,34.0,"park city, montana, usa"
20630,34.0,"raleigh, north carolina, usa"
20640,40.0,"brisbane, queensland, australia"
110626,34.0,"tucson, arizona, usa"
20665,16.0,"lnen, nordrheinwestfalen, germany"
46796,25.0,"st ingbert, saarland, germany"
166857,34.0,"bad homburg vdh, hessen, germany"
20678,34.0,"st paul, minnesota, usa"
20686,34.0,"phoenix, arizona, usa"
23390,26.0,"zaragoza, aragn, spain"
89447,53.0,"barcelona, spain"
20692,34.0,"arlington, virginia, usa"
94212,49.0,"kincardine, ontario, canada"
131147,36.0,"sparks, nevada, usa"
144386,37.0,"mexico, missouri, usa"
69973,26.0,"metcalfe, ontario, canada"
85508,17.0,"sunderland, tyne and wear, united kingdom"
113876,30.0,"toronto, ontario, canada"
135243,21.0,"kingston, ontario, canada"
234613,34.0,"doncaster east, victoria, australia"
194689,66.0,"mount laurel, new jersey, usa"
32586,34.0,"columbia, south carolina, usa"
20787,30.0,"austin, texas, usa"
69564,47.0,"buffalo, new york, usa"
223619,21.0,"amadora, lisboa, portugal"
20823,34.0,"inglewood, california, usa"
20839,75.0,"port coquitlam, british columbia, canada"
20843,48.0,"genova, liguria, italy"
50262,34.0,"venturina, toscana, italy"
160633,34.0,"genova, liguria, italy"
29245,34.0,"berlin, germany"
40737,34.0,"berlin, germany"
194783,34.0,"kln, nordrheinwestfalen, germany"
265422,23.0,"lneburg, niedersachsen, germany"
131849,39.0,"hamburg, germany"
94557,34.0,"gelsenkirchen, nordrheinwestfalen, germany"
169789,23.0,"gelnhausen, hessen, germany"
103896,31.0,"bern, switzerland"
26080,24.0,"bayreuth, bayern, germany"
77678,46.0,"remscheid, nordrheinwestfalen, germany"
230323,34.0,"linz, oberoesterreich, austria"
103454,56.0,"nettetal, nordrheinwestfalen, germany"
141896,34.0,"verden, nordrheinwestfalen, germany"
276751,34.0,"zuerich, zh, switzerland"
263030,27.0,"munich, bayern, germany"
74074,14.0,"reinbek, schleswigholstein, germany"
246753,34.0,"wilhelmshaven, niedersachsen, germany"
147697,33.0," bonn, nordrheinwestfalen, germany"
174480,31.0,"eglisau, zrich, switzerland"
222414,34.0,"bremen, germany"
270257,20.0,"aachen, nordrheinwestfalen, germany"
183928,34.0,"sinzheim, badenwuerttemberg, germany"
231742,34.0,"bremen, germany"
195427,34.0,"oldenburg, niedersachsen, germany"
47820,55.0,"calgary, alberta, canada"
118847,34.0,"neuss, nordrheinwestfalen, germany"
266824,44.0,"schwetzingen, badenwuerttemberg, germany"
86040,29.0,"kln, nordrheinwestfalen, germany"
223704,34.0,"karlsruhe, badenwuerttemberg, germany"
140997,40.0,"wernau, badenwuerttemberg, germany"
190610,35.0,"stuttgart, badenwuerttemberg, germany"
48157,35.0,"kln, nordrheinwestfalen, germany"
193137,34.0,"bovenden, niedersachsen, germany"
207252,37.0,"hamburg, usa"
201103,30.0,"zurich, switzerland"
202765,28.0,"koeln, nordrheinwestfalen, germany"
235069,30.0,"cologne, nordrheinwestfalen, germany"
47056,21.0,"magdeburg, sachsenanhalt, germany"
57368,34.0,"arden, delaware, usa"
193202,37.0,"cernusco sul naviglio, milano, italy"
148000,34.0,"milan, lombardia, italy"
53772,49.0,"mogliano veneto treviso, veneto, italy"
20873,34.0,"memphis, tennessee, usa"
25904,16.0,"carmel, indiana, usa"
20887,47.0,"annapolis, maryland, usa"
20889,34.0,"fenton, missouri, usa"
20899,19.0,"hatfield, pennsylvania, usa"
29656,16.0,"ohio, usa"
22162,34.0,"milton, florida, usa"
150466,56.0,"lisbon, portugal"
80911,20.0,"gondomar, porto, portugal"
202456,36.0,"portimo, algarve, portugal"
